ProtID	zt0_1	zt0_2	zt0_3	zt0_4	zt0_5	zt0_6	zt0_7	zt0_8	zt0_9	zt4_1	zt4_2	zt4_3	zt4_4	zt4_5	zt4_6	zt4_7	zt4_8	zt4_9	zt8_1	zt8_2	zt8_3	zt8_4	zt8_5	zt8_6	zt8_7	zt8_8	zt8_9	zt12_1	zt12_2	zt12_3	zt12_4	zt12_5	zt12_6	zt12_7	zt12_8	zt12_9	zt16_1	zt16_2	zt16_3	zt16_4	zt16_5	zt16_6	zt16_7	zt16_8	zt16_9	zt20_1	zt20_2	zt20_3	zt20_4	zt20_5	zt20_6	zt20_7	zt20_8	zt20_9
ostta05g02426	3112243.51571017	3057916.70576047	2846332.75700707	3019085.6420736	2830357.50763563	2656504.88014829	3567335.97224288	3792448.41719924	3681614.05211488	2450337.74625967	2501946.13541478	2115418.75814553	2413518.90854887	2282074.34457694	2326532.00884979	3554774.79509955	3652455.67363069	3297681.70686159	2448637.70848187	2412035.38063816	2376915.33024521	2194046.37620746	2071437.55752285	2082135.48490158	3400147.1153447	3770104.57058525	3845222.33766564	1830511.85167431	1808677.13060812	1791916.97558523	1554213.3970672	1550174.18129234	1584129.59888934	2875850.84754785	2793685.12507131	2748302.17794878	1913306.84403406	1828334.80608402	1737862.17224798	2263384.7372601	2220850.73127907	2224062.37441286	3049730.94576049	3192231.88427504	3161025.55491152	1995980.2144024	1888505.36489247	1907465.68486232	1944403.79296489	1869278.8829917	1972736.64217112	2325107.55643698	2116213.66646585	2085186.11875974
ostta01g03280	13159804.8619884	13143114.8482342	12381180.1866992	12918938.9575735	12808223.2967873	11689821.6231268	16002886.8701541	17056782.2217678	16277732.8208157	11118654.9857585	10967028.19853	9567794.82929027	11586359.7376091	10930438.0619074	10538489.7141419	17544856.178509	16984476.3550468	16919275.0235939	10552409.2010067	10572012.1716497	10080685.7117531	9286749.69797346	10296651.2834388	9824198.37118528	19344033.2519874	20917874.5744912	20339374.0495792	4805255.71902691	4345965.83068423	4409323.21021574	5000894.31394669	4890989.54256678	4831919.25156308	12515153.3423131	12510349.646464	12010305.4910065	6427840.33571867	6131320.37782589	5880888.13358516	6931726.93475359	6655712.57388112	6751920.55957857	12189020.567391	12808993.1911639	12822754.0660798	6689526.64360596	6721809.52510393	6516354.14689864	5616087.32811488	5440276.18225482	5383039.89431179	8287327.3500885	8593044.3213935	8627364.2104635
ostta03g04670	11987916.0175886	11728479.5841916	10968205.8067156	11739030.6675649	11495682.4294376	10837260.0592814	9886770.10396253	10362149.5404256	9777807.31993635	10233336.2045257	9415515.75720397	8828001.61179402	10361082.1223059	9739791.69395683	9344996.16660012	16307028.923542	15765521.1717186	15091643.1313388	9469153.32418329	9288405.57947241	8735027.4595947	8888123.06760508	8995174.20051734	8788916.76601007	12552535.7037512	13875780.7265333	13702584.65444	6315566.06984875	6257634.61482536	5760506.67606927	6572110.79358959	6411804.12410211	6298154.17608953	9254842.24309525	9386666.40577031	8285664.58948993	8002867.93565213	7676562.16990621	7366171.04212369	8605459.09926226	8268879.9811254	8337844.38696551	8287416.87926366	8674301.35669332	9001377.51649943	8461107.8032344	8704160.657336	8148130.81592831	7850717.46038416	7563273.66454684	7645593.29983145	10617720.0454636	11124247.7199164	10841708.8699223
ostta01g01830	4167643.83691	4024390.62879389	3823957.13282707	3400272.02059948	3109645.6384672	3077964.73915106	3669777.0404265	4181126.20923243	4121149.63167517	3123156.60828463	3102574.05748151	2645855.06921436	3821708.70945592	3578210.24980997	3396313.06305101	4470811.46171294	4740026.91140586	4550202.20359429	2969090.97531003	3066533.26118224	2828658.10739584	2627336.82372663	2943102.35620767	2863024.34973526	4059728.05423397	4250775.72257875	4083477.27398565	2070262.7055974	2045148.33017794	1804382.75504081	2221117.07817796	2114833.7267978	2047313.96336989	3787923.94267222	3876343.53818252	3075338.97781404	2882735.24795003	2907971.25567558	2821900.23681138	3114716.42750234	2808160.61673393	2906992.97713258	3216814.81019217	3585709.79548376	3893003.95212125	2942186.92782827	3094522.37886604	2993740.18594907	2456684.39511847	2472746.31938634	2369449.33020584	3256215.71207899	3286041.39944418	3153115.60312341
ostta03g02810	1475960.82068426	1429429.62335807	1337911.42772984	1201463.83909172	1170952.08927024	1084956.15436265	780165.195701462	858282.026324187	736196.548892639	879169.622378489	723196.843377578	793593.771046588	1218223.74752671	1006256.27674249	1007339.6968298	1412721.89943392	1450007.6815798	1459610.3808539	1057066.822383	1076629.76792763	1093674.67440888	720339.397517453	704673.663703677	733356.008727298	1212717.43811569	1482818.79064838	1396512.06564328	488908.780796268	515134.226309454	504499.833373198	333093.874017557	281188.134567912	314522.504726936	990525.924409397	982185.729405405	930218.405334119	773557.637111075	670701.157078743	602208.771307016	642288.465303332	655201.337107811	679660.282124655	1037816.77333269	1326282.04235259	1142032.94543389	762555.758923778	829088.316146487	731777.557693862	344685.415836152	275681.130185694	303785.679232418	772568.761725694	857106.872343539	820707.057629235
ostta14g01900	11476248.9591371	11042648.6356995	10553503.5717139	12736451.697899	12552601.1302715	12224898.1721165	17283429.7154402	18208072.5987897	17596642.350642	9759604.38108032	9349728.97266421	8667653.24418759	10218579.3693411	9533393.02838781	10077836.1817049	13166958.2996164	12960088.7426161	13946211.5745903	9192697.79424133	8518693.11571684	8475131.53246639	7933275.55759978	7867864.98152237	7867078.82409334	20465855.2935873	22210247.2508007	21647285.3946826	6558233.53210089	6576931.51180142	6294643.52971311	6308830.75468849	6459355.7695514	6125045.95671289	16046806.5788139	16047013.1152081	14859871.7642127	7944337.45639973	7640229.82043526	7267230.60242137	8824284.72060946	8611917.73853837	8650710.9295742	14771454.3985347	15107654.1371903	15768653.5002763	8237600.14818708	8148515.34749901	8113581.58606147	8242127.01466349	7995788.34660116	8088528.64236055	12228167.3570436	12560787.7686566	12450492.1187236
ostta04g02090	5955738.25711097	5756771.97469988	5369079.50924852	5818064.20907809	5741421.5747891	5284646.2208789	5846365.55762086	6299935.19474806	6303353.5537218	6053227.01788564	5989665.02624625	5536972.51768946	6879815.51658946	6540252.01568037	6406135.64288877	9656441.6133072	9126505.45890641	9772766.62971588	6291839.71893379	6148272.56918453	5978528.16541517	6025656.65772315	6184001.17545113	6040217.66527343	19739775.1208642	20276586.8813459	19783612.0630846	3175153.72174215	3188709.96844742	2979135.82117987	3437240.22642847	3386561.23294496	3245179.88474661	14001779.7242801	13807061.1241507	13329908.4813102	3956156.48329436	4339587.60091264	3974853.71331383	4589214.73579663	4329925.20138377	4428111.82206372	9679554.14002129	9917658.9107212	10178655.1441623	4869375.98180028	4869601.76584463	4737675.33731143	4184249.99941171	4153284.22709545	4044138.23884056	5608124.92810941	5916699.59432631	5679825.1121087
ostta12g02840	1917002.5107727	1587181.21962415	1770136.1372149	2126926.18727872	2124829.47312727	1999123.66264771	1265114.13784392	1618806.31654325	1519049.97900977	1149155.08990994	1186921.79945249	1086460.58120778	1677250.15852375	1574973.1328016	1595287.62953357	1825926.73826172	1847289.93155902	1978315.05482453	1266288.98669751	1199733.46329871	1173434.57562864	1220432.3202676	1312623.92215716	1122704.49489079	2093828.63635995	2488766.60319343	2454359.22966673	800329.683005099	674301.907040104	765221.537532987	622079.864603571	722701.170123165	774189.183806697	724973.787033358	750423.103061121	685096.638930866	1039222.97497429	1106782.26858225	962962.074322962	949652.350087048	820940.266612072	909728.734441097	1010948.33537097	1058797.2320564	1098940.19920063	1238143.2368666	1204090.00048307	1197016.81646287	1022955.86030608	1005062.70580949	947364.151750539	1250868.16722643	1291206.6108347	1242076.48709906
ostta10g02060	1199067.4371491	982430.226033759	1166829.32272042	1331968.07678587	1358937.96981163	1338524.79893811	1415784.948787	1621911.22074679	1057636.34117591	927742.401600466	954402.865069943	816132.926631054	997707.442653432	1011690.67658124	949122.411683003	1289596.10632878	1588812.3507952	1408983.59362007	936871.806571352	1034710.97734556	908456.855279331	874680.741721723	749791.239153477	835426.428037678	1391172.58312225	1389986.39628025	1006656.85880916	460826.621749592	457752.947756531	432037.439367261	399934.216941756	369638.315341139	425215.758265305	831196.046123939	806202.269100878	573682.582544144	844979.088605697	739695.436265727	796644.614074829	645793.996128466	569105.212841155	649729.821211645	786850.140674984	958138.45057723	967938.924012986	905799.342045883	667126.985022155	722605.345085854	694886.073427038	586522.867531052	772660.263065041	925797.224786064	1098182.37422182	898518.814439914
ostta11g00180	3851741.15919487	3762547.27638731	3115820.15031884	2830179.78308593	2831791.71584116	2526276.84517602	1187465.66723468	1265876.1911257	1332505.29348385	3036095.74933232	2960425.00068567	2585707.32898564	2502196.07611134	2360004.01966003	2297069.9608411	3956132.83357547	3894668.39430196	3738097.7836653	3272296.23836279	2654467.76034187	2484091.67889015	2515275.48016391	2446383.50782107	2417711.9295036	2098759.72648784	2381339.21928237	2348623.4229046	2181158.44204064	1826465.83170007	1802334.21988768	2039178.12170141	1947206.84468368	1730322.66282331	1704689.74320984	1750933.85774763	1626753.75700363	2366783.72024874	2137387.72310357	2098508.64493599	2687086.62234061	2617120.13076919	2596456.09443733	2171050.02749445	2369999.14406136	2726898.39221885	2320044.55584306	2351852.15770517	2006930.67381184	2062707.19578472	2211984.67290834	2248186.84285568	3201306.6704152	3438381.50153933	3478276.57151987
